model,dataset,data_dir,dataset_key,method,compression_ratio,fraction,score_name,score,lower_is_better,metrics_path,config_path,predictions_path,status
llama31_8b_instruct,longbench,gov_report,longbench:gov_report,chunkkv,0.5,1.0,score,33.43,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__chunkkv__r0p5/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/1/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__chunkkv__r0p5/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/1/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__chunkkv__r0p5/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/1/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,gov_report,longbench:gov_report,chunkkv,0.6,1.0,score,32.35,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__chunkkv__r0p6/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__chunkkv__r0p6/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__chunkkv__r0p6/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,gov_report,longbench:gov_report,chunkkv,0.7,1.0,score,31.08,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__chunkkv__r0p7/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__chunkkv__r0p7/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__chunkkv__r0p7/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,gov_report,longbench:gov_report,snapkv,0.3,1.0,score,33.71,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p3/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p3/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p3/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,gov_report,longbench:gov_report,snapkv,0.4,1.0,score,33.5,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p4/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/5/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p4/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/5/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p4/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/5/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,gov_report,longbench:gov_report,snapkv,0.5,0.01,score,31.57,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p5/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p5/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p5/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,gov_report,longbench:gov_report,snapkv,0.5,1.0,score,32.64,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p5/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p5/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p5/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,gov_report,longbench:gov_report,snapkv,0.6,1.0,score,31.41,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p6/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.60__query_aware/1/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p6/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.60__query_aware/1/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p6/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.60__query_aware/1/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,gov_report,longbench:gov_report,snapkv,0.7,1.0,score,30.47,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p7/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p7/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_gov_report__snapkv__r0p7/longbench__gov_report__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.70__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,blockwise,0.3,1.0,score,58.82,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p3/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.30__query_aware__qwindow64__topk4__53ca1905a8c7/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p3/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.30__query_aware__qwindow64__topk4__53ca1905a8c7/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p3/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.30__query_aware__qwindow64__topk4__53ca1905a8c7/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,blockwise,0.4,1.0,score,58.96,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p4/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.40__query_aware__qwindow64__topk4__bd08b497346b/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p4/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.40__query_aware__qwindow64__topk4__bd08b497346b/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p4/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.40__query_aware__qwindow64__topk4__bd08b497346b/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,blockwise,0.5,0.01,score,53.33,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p5/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.50__fraction0.010__query_aware__qwindow64__2b5d6ab00b07/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p5/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.50__fraction0.010__query_aware__qwindow64__2b5d6ab00b07/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p5/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.50__fraction0.010__query_aware__qwindow64__2b5d6ab00b07/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,blockwise,0.5,1.0,score,58.23,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p5/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.50__query_aware__qwindow64__topk4__26f6e29f4559/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p5/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.50__query_aware__qwindow64__topk4__26f6e29f4559/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p5/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.50__query_aware__qwindow64__topk4__26f6e29f4559/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,blockwise,0.6,1.0,score,57.51,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p6/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.60__query_aware__qwindow64__topk4__bf7303e94e55/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p6/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.60__query_aware__qwindow64__topk4__bf7303e94e55/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p6/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.60__query_aware__qwindow64__topk4__bf7303e94e55/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,blockwise,0.7,1.0,score,57.97,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p7/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.70__query_aware__qwindow64__topk4__de125fa62b5d/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p7/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.70__query_aware__qwindow64__topk4__de125fa62b5d/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__blockwise__r0p7/longbench__hotpotqa__--Tan--mo-4a9a52dc19__block_wise__0.70__query_aware__qwindow64__topk4__de125fa62b5d/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.3,1.0,score,58.31,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p3/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p3/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p3/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.30__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.4,1.0,score,59.16,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p4/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p4/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p4/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.5,0.01,score,53.33,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.5,1.0,score,59.16,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.6,1.0,score,58.33,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p6/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p6/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p6/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.7,1.0,score,58.87,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p7/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p7/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__chunkkv__r0p7/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.3,1.0,score,59.43,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__snapkv__r0p3/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__snapkv__r0p3/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_hotpotqa__snapkv__r0p3/longbench__hotpotqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_predictions.csv,success
